VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
        743,           0,          99,      -4.553622167,      -2.847170267,      -3.262878787,       1.360474791,      0.9632568784,      -0.438585718,                 0,                 0,                 0,     -0.2853309121,      0.9632568784,      -0.438585718,                 0,     -0.4553154281,        9.69690543,   -0.009679947452,     -0.5274215107,     -0.7022508115,    -0.01231737327
        744,           0,          99,      -4.553716721,        -2.8471851,      -3.262891935,       1.360551226,      0.9631858102,     -0.4386927842,                 0,                 0,                 0,      -0.285250691,      0.9631858102,     -0.4386927842,                 0,     -0.4554601818,        9.69690543,   -0.009663972177,     -0.5252927457,     -0.6994669395,    -0.01229896804
        745,           0,          99,      -4.553772509,      -2.847158529,      -3.262860811,       1.360677572,      0.9630920981,     -0.4388022484,                 0,                 0,                 0,     -0.2851616012,      0.9630920981,     -0.4388022484,                 0,     -0.4556181587,        9.69690543,   -0.009647534884,     -0.5234870705,     -0.6969755784,    -0.01227978803
        746,           0,          99,       -4.55378844,      -2.847089413,      -3.262783824,       1.360855459,      0.9629768799,      -0.438913269,                 0,                 0,                 0,     -0.2850642521,      0.9629768799,      -0.438913269,                 0,     -0.4557879615,       9.727650489,   -0.009629544529,     -0.5218425389,     -0.6943368564,    -0.01225809807
        747,           0,          99,       -4.55376394,      -2.846977218,      -3.262659971,       1.361085827,      0.9628416908,     -0.4390251359,                 0,                 0,                 0,     -0.2849594015,      0.9628416908,     -0.4390251359,                 0,     -0.4559681411,       9.702907223,   -0.009612857936,     -0.5201817162,     -0.6909964033,    -0.01223817812
        748,           0,          99,      -4.553698979,      -2.846822031,      -3.262488861,       1.361368901,      0.9626884438,     -0.4391371984,                 0,                 0,                 0,     -0.2848479402,      0.9626884438,     -0.4391371984,                 0,     -0.4561571309,       9.702907223,   -0.009596131099,     -0.5187224886,     -0.6880747339,    -0.01221821893
        749,           0,          99,       -4.55359409,      -2.846624557,      -3.262270745,       1.361704173,      0.9625193761,     -0.4392487791,                 0,                 0,                 0,     -0.2847308617,      0.9625193761,     -0.4392487791,                 0,     -0.4563531811,       9.702907223,   -0.009580035051,     -0.5173882191,     -0.6854147841,    -0.01219901639
        750,           0,          99,       -4.55345039,      -2.846386123,      -3.262006542,       1.362090379,      0.9623369785,     -0.4393591146,                 0,                 0,                 0,     -0.2846092272,      0.9623369785,     -0.4393591146,                 0,     -0.4565543302,       9.702907223,   -0.009564865193,     -0.5160897096,     -0.6828986921,    -0.01218098771
        751,           0,          99,      -4.553269586,      -2.846108666,      -3.261697847,       1.362525504,      0.9621439201,     -0.4394673603,                 0,                 0,                 0,     -0.2844841304,      0.9621439201,     -0.4394673603,                 0,     -0.4567584445,       9.694892169,   -0.009550664422,       -0.51482033,     -0.6805086704,    -0.01216415701
        752,           0,          99,      -4.553053961,      -2.845794707,      -3.261346931,       1.363006794,      0.9619429796,     -0.4395726684,                 0,                 0,                 0,     -0.2843566693,      0.9619429796,     -0.4395726684,                 0,     -0.4569633312,       9.694892169,   -0.009537581873,     -0.5135421939,      -0.678171344,    -0.01214872371
        753,           0,          99,      -4.552806344,      -2.845447314,      -3.260956708,       1.363530799,      0.9617369861,     -0.4396743189,                 0,                 0,                 0,     -0.2842279242,      0.9617369861,     -0.4396743189,                 0,     -0.4571669025,       9.694892169,   -0.009525760613,     -0.5121815696,     -0.6758614445,    -0.01213493913
        754,           0,          99,       -4.55253005,      -2.845070063,      -3.260530708,       1.364093443,      0.9615287681,     -0.4397718623,                 0,                 0,                 0,     -0.2840989426,      0.9615287681,     -0.4397718623,                 0,     -0.4573673476,       9.694892169,   -0.009515206693,     -0.5107228317,     -0.6737077888,    -0.01212280841
        755,           0,          99,      -4.552228825,      -2.844666921,      -3.260072957,       1.364690092,      0.9613211199,     -0.4398652209,                 0,                 0,                 0,     -0.2839707328,      0.9613211199,     -0.4398652209,                 0,     -0.4575632552,       9.694892169,   -0.009506049447,     -0.5091396162,     -0.6715599223,    -0.01211253801
        756,           0,          99,      -4.551906736,      -2.844242173,      -3.259587894,        1.36531567,      0.9611167746,     -0.4399547076,                 0,                 0,                 0,     -0.2838442623,      0.9611167746,     -0.4399547076,                 0,     -0.4577536458,       9.694892169,   -0.009498456843,     -0.5074523366,     -0.6694118459,    -0.01210435441
        757,           0,          99,      -4.551568113,       -2.84380039,      -3.259080327,       1.365964748,      0.9609183792,     -0.4400409385,                 0,                 0,                 0,     -0.2837204582,      0.9609183792,     -0.4400409385,                 0,     -0.4579378937,       9.694892169,    -0.00949273236,     -0.5056644123,     -0.6672743242,    -0.01209868779
        758,           0,          99,      -4.551217468,      -2.843346329,      -3.258555328,       1.366631637,      0.9607284657,     -0.4401246582,                 0,                 0,                 0,      -0.283600207,      0.9607284657,     -0.4401246582,                 0,     -0.4581155591,       9.694892169,   -0.009488886841,     -0.5038180519,      -0.665170869,    -0.01209550709
        759,           0,          99,      -4.550859402,      -2.842884842,      -3.258018131,       1.367310495,      0.9605494229,      -0.440206525,                 0,                 0,                 0,     -0.2834843523,      0.9605494229,      -0.440206525,                 0,     -0.4582861793,       9.694892169,   -0.009486864365,     -0.5019276121,     -0.6631255518,    -0.01209473142
        760,           0,          99,      -4.550498537,      -2.842420803,      -3.257474054,       1.367995408,      0.9603834647,     -0.4402869268,                 0,                 0,                 0,     -0.2833736889,      0.9603834647,     -0.4402869268,                 0,     -0.4584490915,       9.694892169,   -0.009486527748,     -0.5000116034,     -0.6612324086,    -0.01209603667
        761,           0,          99,       -4.55013946,      -2.841959051,      -3.256928425,       1.368680465,      0.9602325965,     -0.4403658895,                 0,                 0,                 0,     -0.2832689505,      0.9602325965,     -0.4403658895,                 0,     -0.4586033542,       9.525865073,   -0.009488040885,     -0.4980618334,     -0.6593813162,    -0.01209968536
        762,           0,          99,      -4.549786674,      -2.841504325,      -3.256386529,       1.369359825,      0.9600985849,     -0.4404431167,                 0,                 0,                 0,      -0.283170797,      0.9600985849,     -0.4404431167,                 0,     -0.4587478032,       9.525865073,   -0.009491279709,      -0.496080737,     -0.6575370177,    -0.01210549238
        763,           0,          99,      -4.549444544,      -2.841061211,      -3.255853542,        1.37002778,      0.9599829222,     -0.4405181459,                 0,                 0,                 0,     -0.2830797961,      0.9599829222,     -0.4405181459,                 0,     -0.4588812319,       9.525865073,   -0.009496222499,     -0.4940747387,     -0.6556776138,    -0.01211345668
        764,           0,          99,      -4.549117249,       -2.84063409,      -3.255334477,        1.37067883,      0.9598867993,     -0.4405905735,                 0,                 0,                 0,     -0.2829964065,      0.9598867993,     -0.4405905735,                 0,     -0.4590026385,       9.525865073,   -0.009502737201,     -0.4920603597,     -0.6537907483,    -0.01212342427
        765,           0,          99,      -4.548808725,      -2.840227068,      -3.254834115,       1.371307748,      0.9598110779,     -0.4406602665,                 0,                 0,                 0,     -0.2829209612,      0.9598110779,     -0.4406602665,                 0,     -0.4591114613,       9.371888124,   -0.009510676405,     -0.4900389428,     -0.6518598597,    -0.01213524806
        766,           0,          99,      -4.548522596,      -2.839843919,      -3.254356931,       1.371909673,      0.9597562598,     -0.4407274921,                 0,                 0,                 0,     -0.2828536517,      0.9597562598,     -0.4407274921,                 0,     -0.4592077287,       9.371888124,   -0.009519983055,     -0.4880332748,     -0.6499174783,    -0.01214884032
        767,           0,          99,      -4.548262106,      -2.839488005,      -3.253907013,         1.3724802,      0.9597224617,     -0.4407929199,                 0,                 0,                 0,     -0.2827945175,      0.9597224617,     -0.4407929199,                 0,      -0.459292074,       9.371888124,   -0.009530560439,     -0.4860528326,     -0.6480011481,    -0.01216409266
        768,           0,          99,      -4.548030041,       -2.83916231,      -3.253487962,       1.373015465,      0.9597093952,     -0.4408575016,                 0,                 0,                 0,     -0.2827434398,      0.9597093952,     -0.4408575016,                 0,     -0.4593656202,       9.371888124,   -0.009542075657,     -0.4841322615,     -0.6462175646,    -0.01218054302
        769,           0,          99,       -4.54782866,      -2.838869374,      -3.253102792,       1.373512248,      0.9597163613,     -0.4409222775,                 0,                 0,                 0,     -0.2827001444,      0.9597163613,     -0.4409222775,                 0,     -0.4594297808,       9.371888124,   -0.009554383384,     -0.4822572769,     -0.6444604339,    -0.01219797359
        770,           0,          99,      -4.547659539,      -2.838610645,      -3.252753895,       1.373968147,      0.9597422588,     -0.4409881769,                 0,                 0,                 0,     -0.2826642094,      0.9597422588,     -0.4409881769,                 0,     -0.4594860473,       9.371888124,   -0.009567076186,     -0.4804117845,     -0.6427651536,    -0.01221589814
        771,           0,          99,      -4.547523651,         -2.838387,      -3.252442979,       1.374381491,       0.959785606,     -0.4410558739,                 0,                 0,                 0,     -0.2826350798,       0.959785606,     -0.4410558739,                 0,     -0.4595358287,       9.371888124,   -0.009579591534,     -0.4786096917,     -0.6411028411,    -0.01223348483
        772,           0,          99,      -4.547421368,      -2.838198839,      -3.252171007,       1.374751332,      0.9598445819,     -0.4411257329,                 0,                 0,                 0,     -0.2826120863,      0.9598445819,     -0.4411257329,                 0,      -0.459580375,       9.371888124,   -0.009592621866,     -0.4768235696,     -0.6393570838,    -0.01225181267
        773,           0,          99,      -4.547352397,      -2.838045974,      -3.251938202,       1.375077539,      0.9599170618,     -0.4411978449,                 0,                 0,                 0,     -0.2825944593,      0.9599170618,     -0.4411978449,                 0,     -0.4596207968,       9.363769273,   -0.009605414843,     -0.4751721396,     -0.6378962006,    -0.01227000788
        774,           0,          99,      -4.547315845,      -2.837927622,      -3.251744087,        1.37536071,       0.960000662,     -0.4412721242,                 0,                 0,                 0,     -0.2825813476,       0.960000662,     -0.4412721242,                 0,     -0.4596581457,       9.352311146,   -0.009617896207,     -0.4737034894,     -0.6367224528,    -0.01228790674
        775,           0,          99,      -4.547310273,      -2.837842449,      -3.251587541,       1.375602107,      0.9600927701,     -0.4413484241,                 0,                 0,                 0,     -0.2825718301,      0.9600927701,     -0.4413484241,                 0,      -0.459693519,       9.340119762,   -0.009629789203,     -0.4724280621,     -0.6358325194,    -0.01230522006
        776,           0,          99,      -4.547333776,      -2.837788655,      -3.251466873,       1.375803577,      0.9601905597,     -0.4414266286,                 0,                 0,                 0,     -0.2825649197,      0.9601905597,     -0.4414266286,                 0,     -0.4597281489,       9.323145762,   -0.009640954036,     -0.4713403088,     -0.6353016489,    -0.01232178027
        777,           0,          99,      -4.547384072,      -2.837764054,      -3.251379919,       1.375967446,      0.9602910036,     -0.4415066994,                 0,                 0,                 0,      -0.282559564,      0.9602910036,     -0.4415066994,                 0,     -0.4597634443,       9.323145762,   -0.009650338729,     -0.4704360349,      -0.635197836,    -0.01233644175
        778,           0,          99,      -4.547458594,      -2.837766139,      -3.251324136,       1.376096441,      0.9603908909,     -0.4415886726,                 0,                 0,                 0,     -0.2825546484,      0.9603908909,     -0.4415886726,                 0,     -0.4598009798,       9.323145762,   -0.009658641049,     -0.4695609679,     -0.6350137301,    -0.01234990371
        779,           0,          99,      -4.547554549,      -2.837792127,       -3.25129668,       1.376193622,      0.9604868576,     -0.4416726187,                 0,                 0,                 0,     -0.2825490057,      0.9604868576,     -0.4416726187,                 0,     -0.4598424384,       9.168783714,   -0.009665908243,     -0.4687522153,     -0.6348598248,     -0.0123620836
        780,           0,          99,      -4.547668969,      -2.837838973,      -3.251294462,       1.376262351,      0.9605754334,     -0.4417585861,                 0,                 0,                 0,     -0.2825414336,      0.9605754334,     -0.4417585861,                 0,     -0.4598895316,       9.168783714,   -0.009671894387,     -0.4679789936,     -0.6346324038,    -0.01237267606
        781,           0,          99,      -4.547798727,      -2.837903385,       -3.25131417,       1.376306271,      0.9606531002,      -0.441846551,                 0,                 0,                 0,      -0.282530718,      0.9606531002,      -0.441846551,                 0,     -0.4599439183,       9.168783714,   -0.009676475998,     -0.4672079565,     -0.6343629075,    -0.01238147928
        782,           0,          99,      -4.547940537,      -2.837981817,      -3.251352278,        1.37632932,       0.960716361,     -0.4419363897,                 0,                 0,                 0,      -0.282515659,       0.960716361,     -0.4419363897,                 0,     -0.4600071443,       9.168783714,   -0.009679802954,      -0.466403788,     -0.6340105562,    -0.01238871715
        783,           0,          99,      -4.548090941,      -2.838070477,      -3.251405027,       1.376335727,      0.9607618069,     -0.4420278835,                 0,                 0,                 0,     -0.2824950944,      0.9607618069,     -0.4420278835,                 0,     -0.4600806155,       9.168783714,   -0.009681567624,     -0.4655980749,      -0.633602178,    -0.01239396514
        784,           0,          99,      -4.548246302,      -2.838165346,      -3.251468417,       1.376330017,      0.9607861752,     -0.4421207527,                 0,                 0,                 0,     -0.2824679176,      0.9607861752,     -0.4421207527,                 0,     -0.4601656062,        9.40218211,   -0.009681672225,     -0.4647854302,     -0.6331156809,    -0.01239721237
        785,           0,          99,      -4.548402808,      -2.838262224,      -3.251538203,       1.376316974,      0.9607863955,     -0.4422147076,                 0,                 0,                 0,     -0.2824330872,      0.9607863955,     -0.4422147076,                 0,     -0.4602632902,       9.386384589,    -0.00967977893,     -0.4640481663,     -0.6325081257,    -0.01239787562
        786,           0,          99,       -4.54855651,      -2.838356813,      -3.251609938,       1.376301573,      0.9607596524,     -0.4423094898,                 0,                 0,                 0,     -0.2823896454,      0.9607596524,     -0.4423094898,                 0,     -0.4603747552,       9.386384589,   -0.009676519675,     -0.4632495872,     -0.6316361911,    -0.01239737905
        787,           0,          99,      -4.548703404,      -2.838444827,      -3.251679044,       1.376288867,      0.9607034418,     -0.4424048896,                 0,                 0,                 0,     -0.2823367335,      0.9607034418,     -0.4424048896,                 0,     -0.4605009937,       9.386384589,    -0.00967165623,     -0.4625310849,     -0.6305693643,    -0.01239480265
        788,           0,          99,       -4.54883954,      -2.838522129,      -3.251740936,       1.376283833,      0.9606156361,     -0.4425007259,                 0,                 0,                 0,     -0.2822736138,      0.9606156361,     -0.4425007259,                 0,     -0.4606428516,       9.207069238,   -0.009665477437,     -0.4618311648,     -0.6291966989,    -0.01239041893
        789,           0,          99,      -4.548961181,      -2.838584884,      -3.251791185,       1.376291191,      0.9604945562,     -0.4425967965,                 0,                 0,                 0,     -0.2821996966,      0.9604945562,     -0.4425967965,                 0,     -0.4608009423,       9.207069238,   -0.009657925549,     -0.4610731558,     -0.6275032664,    -0.01238388783
        790,           0,          99,      -4.549064968,      -2.838629704,      -3.251825706,       1.376315206,       0.960339039,      -0.442692824,                 0,                 0,                 0,     -0.2821145669,       0.960339039,      -0.442692824,                 0,     -0.4609755576,       9.207069238,   -0.009649144976,     -0.4601887977,     -0.6254391998,    -0.01237558379
        791,           0,          99,      -4.549148084,      -2.838653772,      -3.251840946,       1.376359519,      0.9601484896,     -0.4427884325,                 0,                 0,                 0,     -0.2820180057,      0.9601484896,     -0.4427884325,                 0,     -0.4611666188,       9.219260622,   -0.009639500159,     -0.4591125938,     -0.6231401017,    -0.01236597122
        792,           0,          99,      -4.549208388,      -2.838654928,      -3.251834044,       1.376427003,      0.9599229077,      -0.442883179,                 0,                 0,                 0,     -0.2819100019,      0.9599229077,      -0.442883179,                 0,     -0.4613736952,       9.230718749,   -0.009629263062,     -0.4577992968,     -0.6206186274,    -0.01235539678
        793,           0,          99,      -4.549244498,       -2.83863171,      -3.251802941,       1.376519687,      0.9596628903,     -0.4429766384,                 0,                 0,                 0,     -0.2817907538,      0.9596628903,     -0.4429766384,                 0,     -0.4615960905,       9.230718749,   -0.009618727384,     -0.4561992054,     -0.6179108977,    -0.01234423124
        794,           0,          99,      -4.549255805,      -2.838583331,      -3.251746421,       1.376638758,      0.9593696063,     -0.4430685123,                 0,                 0,                 0,     -0.2816606594,      0.9593696063,     -0.4430685123,                 0,     -0.4618329676,       9.246968477,   -0.009607984776,     -0.4542836066,     -0.6149974816,    -0.01233254544
        795,           0,          99,      -4.549242417,      -2.838509613,      -3.251664066,       1.376784625,      0.9590447461,     -0.4431587225,                 0,                 0,                 0,     -0.2815202966,      0.9590447461,     -0.4431587225,                 0,     -0.4620834682,       9.246968477,   -0.009596762875,     -0.4520007553,     -0.6117709805,     -0.0123198834
        796,           0,          99,      -4.549205035,      -2.838410885,      -3.251556152,       1.376957059,      0.9586904539,     -0.4432474478,                 0,                 0,                 0,     -0.2813703988,      0.9586904539,     -0.4432474478,                 0,     -0.4623467836,       9.246968477,   -0.009586025002,     -0.4491840897,      -0.607980858,    -0.01230765356
        797,           0,          99,       -4.54914479,       -2.83828785,      -3.251423477,       1.377155366,      0.9583092537,     -0.4433350935,                 0,                 0,                 0,     -0.2812118302,      0.9583092537,     -0.4433350935,                 0,     -0.4626221565,       9.410872479,    -0.00957597131,     -0.4461739976,     -0.6039941487,    -0.01229592896
        798,           0,          99,      -4.549063062,      -2.838141462,      -3.251267176,       1.377378571,      0.9579039855,     -0.4434222096,                 0,                 0,                 0,     -0.2810455668,      0.9579039855,     -0.4434222096,                 0,     -0.4629088262,       9.410872479,   -0.009566797629,     -0.4429909449,     -0.5997517976,    -0.01228498444
        799,           0,          99,      -4.548961315,      -2.837972813,      -3.251088536,       1.377625586,      0.9574777523,     -0.4435093958,                 0,                 0,                 0,      -0.280872684,      0.9574777523,     -0.4435093958,                 0,     -0.4632059541,       9.410872479,   -0.009558500598,     -0.4396528253,     -0.5952865847,    -0.01227479826
        800,           0,          99,      -4.548840969,      -2.837783056,      -3.250888854,       1.377895328,       0.957033872,     -0.4435972345,                 0,                 0,                 0,     -0.2806943461,       0.957033872,     -0.4435972345,                 0,     -0.4635125751,       9.410872479,   -0.009551051731,     -0.4361435153,     -0.5905851154,    -0.01226530959
        801,           0,          99,      -4.548703341,      -2.837573374,      -3.250669351,        1.37818678,      0.9565758246,     -0.4436862736,                 0,                 0,                 0,     -0.2805117893,      0.9565758246,     -0.4436862736,                 0,     -0.4638276048,       9.410872479,   -0.009544519004,     -0.4324506773,     -0.5856607656,    -0.01225662861
        802,           0,          99,      -4.548549659,       -2.83734516,      -3.250431184,        1.37849894,      0.9561071904,     -0.4437770592,                 0,                 0,                 0,     -0.2803262987,      0.9561071904,     -0.4437770592,                 0,     -0.4641499025,       9.410872479,    -0.00953871316,     -0.4285679735,     -0.5805930758,    -0.01224855646
        803,           0,          99,      -4.548381122,      -2.837099814,      -3.250175453,       1.378830769,      0.9556315955,     -0.4438701937,                 0,                 0,                 0,     -0.2801391831,      0.9556315955,     -0.4438701937,                 0,     -0.4644783573,       9.410872479,    -0.00953361445,     -0.4244817619,     -0.5753899602,    -0.01224106305
        804,           0,          99,      -4.548198939,        -2.8368386,      -3.249903277,       1.379181186,      0.9551526883,     -0.4439663868,                 0,                 0,                 0,     -0.2799517586,      0.9551526883,     -0.4439663868,                 0,     -0.4648119533,           9.42667,   -0.009529107083,     -0.4201810807,     -0.5701141812,    -0.01223406171
        805,           0,          99,      -4.548004494,      -2.836563061,      -3.249615992,       1.379548868,      0.9546741501,     -0.4440664726,                 0,                 0,                 0,     -0.2797653469,      0.9546741501,     -0.4440664726,                 0,     -0.4651497818,           9.42667,   -0.009525452498,     -0.4156681108,     -0.5647868689,    -0.01222792119
        806,           0,          99,      -4.547799502,       -2.83627516,       -3.24931527,       1.379932053,        0.95419972,     -0.4441713839,                 0,                 0,                 0,     -0.2795812803,        0.95419972,     -0.4441713839,                 0,     -0.4654910022,           9.42667,   -0.009522673729,     -0.4109566497,     -0.5594615953,    -0.01222272887
        807,           0,          99,      -4.547586049,      -2.835977241,      -3.249003177,       1.380328511,      0.9537331987,     -0.4442820895,                 0,                 0,                 0,     -0.2794008983,      0.9537331987,     -0.4442820895,                 0,     -0.4658347744,       9.394693986,   -0.009520861603,     -0.4060427961,     -0.5541460491,    -0.01221861178
        808,           0,          99,      -4.547366581,      -2.835671979,      -3.248682196,       1.380735552,      0.9532784022,      -0.444399517,                 0,                 0,                 0,     -0.2792255226,      0.9532784022,      -0.444399517,                 0,     -0.4661802009,       9.394693986,   -0.009520182532,     -0.4009613688,     -0.5488553339,    -0.01221578127
        809,           0,          99,      -4.547143846,      -2.835362312,      -3.248355176,       1.381150098,      0.9528390696,     -0.4445244809,                 0,                 0,                 0,     -0.2790564121,      0.9528390696,     -0.4445244809,                 0,      -0.466526295,       9.394693986,   -0.009520803882,     -0.3957827862,     -0.5436356804,    -0.01221446695
        810,           0,          99,      -4.546920794,      -2.835051352,      -3.248025239,       1.381568792,      0.9524187513,     -0.4446576293,                 0,                 0,                 0,      -0.278894709,      0.9524187513,     -0.4446576293,                 0,     -0.4668719812,       9.394693986,    -0.00952289824,     -0.3906090706,     -0.5385989722,    -0.01221487728
        811,           0,          99,      -4.546700438,      -2.834742278,      -3.247695648,       1.381988149,      0.9520207125,     -0.4447994167,                 0,                 0,                 0,     -0.2787413994,      0.9520207125,     -0.4447994167,                 0,     -0.4672161129,       9.553648038,   -0.009526328703,     -0.3854845586,     -0.5337783153,     -0.0122168953
        812,           0,          99,       -4.54648571,      -2.834438209,      -3.247369653,       1.382404717,      0.9516478693,     -0.4449500902,                 0,                 0,                 0,     -0.2785972924,      0.9516478693,     -0.4449500902,                 0,     -0.4675574911,       9.553648038,   -0.009531025279,     -0.3804779644,     -0.5292025107,    -0.01222043568
        813,           0,          99,      -4.546279324,      -2.834142072,      -3.247050341,       1.382815235,      0.9513027647,     -0.4451096843,                 0,                 0,                 0,     -0.2784630236,      0.9513027647,     -0.4451096843,                 0,     -0.4678948709,       9.712735315,   -0.009536864515,     -0.3756402851,     -0.5248603327,    -0.01222538018
        814,           0,          99,      -4.546083655,      -2.833856495,      -3.246740497,       1.383216769,        0.95098756,     -0.4452780163,                 0,                 0,                 0,      -0.278339068,        0.95098756,     -0.4452780163,                 0,     -0.4682269622,       9.712735315,   -0.009543624109,     -0.3710221359,     -0.5207759324,    -0.01223150092
        815,           0,          99,      -4.545900669,      -2.833583718,      -3.246442511,       1.383606805,      0.9507040198,     -0.4454546855,                 0,                 0,                 0,     -0.2782257518,      0.9507040198,     -0.4454546855,                 0,     -0.4685524371,       9.712735315,    -0.00955105385,     -0.3666633511,     -0.5169278039,    -0.01223852044
        816,           0,          99,      -4.545731887,      -2.833325561,      -3.246158322,       1.383983295,      0.9504534834,     -0.4456390813,                 0,                 0,                 0,     -0.2781232565,      0.9504534834,     -0.4456390813,                 0,     -0.4688699542,       9.712735315,   -0.009558992963,     -0.3625783454,     -0.5132871602,    -0.01224627899
        817,           0,          99,      -4.545578404,       -2.83308342,      -3.245889418,       1.384344639,      0.9502368268,     -0.4458304012,                 0,                 0,                 0,     -0.2780316192,      0.9502368268,     -0.4458304012,                 0,     -0.4691781971,       9.696937794,   -0.009567429707,     -0.3588105159,      -0.509891171,    -0.01225474174
        818,           0,          99,      -4.545440943,      -2.832858327,      -3.245636878,       1.384689624,      0.9500544441,     -0.4460276871,                 0,                 0,                 0,     -0.2779507364,      0.9500544441,     -0.4460276871,                 0,      -0.469475923,       9.696937794,   -0.009576407264,     -0.3554101399,     -0.5068251803,    -0.01226396338
        819,           0,          99,      -4.545319949,      -2.832651029,      -3.245401461,       1.385017323,      0.9499062455,     -0.4462298697,                 0,                 0,                 0,     -0.2778803718,      0.9499062455,     -0.4462298697,                 0,     -0.4697620126,       9.696937794,   -0.009585487615,      -0.352402816,     -0.5042263815,     -0.0122734907
        820,           0,          99,      -4.545215683,      -2.832462098,      -3.245183704,       1.385326969,      0.9497916664,     -0.4464358146,                 0,                 0,                 0,     -0.2778201635,      0.9497916664,     -0.4464358146,                 0,     -0.4700355145,       9.696937794,   -0.009594696731,     -0.3497636368,     -0.5019026689,    -0.01228335465
        821,           0,          99,      -4.545128337,      -2.832292039,      -3.244984043,       1.385617836,       0.949709689,     -0.4466443615,                 0,                 0,                 0,     -0.2777696322,       0.949709689,     -0.4466443615,                 0,     -0.4702956773,       9.696937794,   -0.009603975363,     -0.3474767795,     -0.4998178767,    -0.01229352106
        822,           0,          99,       -4.54505812,       -2.83214138,      -3.244802916,       1.385889134,       0.949658888,     -0.4468543556,                 0,                 0,                 0,     -0.2777281962,       0.949658888,     -0.4468543556,                 0,     -0.4705419611,       9.673288283,   -0.009613269953,     -0.3455253564,     -0.4979693322,    -0.01230397966
        823,           0,          99,      -4.545005333,      -2.832010728,      -3.244640851,       1.386139939,      0.9496375213,     -0.4470646724,                 0,                 0,                 0,     -0.2776952041,      0.9496375213,     -0.4470646724,                 0,     -0.4707740189,       9.673288283,    -0.00962258833,     -0.3438915434,     -0.4963664907,    -0.01231475111
        824,           0,          99,      -4.544970405,       -2.83190079,      -3.244498521,       1.386369169,      0.9496436576,     -0.4472742339,                 0,                 0,                 0,     -0.2776699845,      0.9496436576,     -0.4472742339,                 0,     -0.4709916508,       9.664392315,   -0.009631907974,     -0.3425396445,      -0.495006672,    -0.01232583538
        825,           0,          99,      -4.544953895,       -2.83181233,      -3.244376753,       1.386575614,      0.9496752903,     -0.4474820126,                 0,                 0,                 0,     -0.2776518901,      0.9496752903,     -0.4474820126,                 0,     -0.4711947517,       9.619620528,    -0.00964119931,     -0.3414596185,     -0.4938972784,    -0.01233718999
        826,           0,          99,      -4.544956449,      -2.831746103,      -3.244276497,       1.386758008,      0.9497303701,     -0.4476870169,                 0,                 0,                 0,     -0.2776403058,      0.9497303701,     -0.4476870169,                 0,     -0.4713832799,       9.619620528,   -0.009650608993,     -0.3405987314,      -0.493023698,    -0.01234891794
        827,           0,          99,      -4.544978726,      -2.831702744,      -3.244198742,       1.386915144,       0.949806726,     -0.4478882603,                 0,                 0,                 0,     -0.2776346062,       0.949806726,     -0.4478882603,                 0,     -0.4715572632,       9.608999237,   -0.009660056115,       -0.33993421,     -0.4924553553,    -0.01236089775
        828,           0,          99,       -4.54502129,      -2.831682651,      -3.244144403,        1.38704602,      0.9499018762,     -0.4480847262,                 0,                 0,                 0,      -0.277634064,      0.9499018762,     -0.4480847262,                 0,     -0.4717168556,       9.608999237,   -0.009669570322,     -0.3394596819,     -0.4922091823,    -0.01237312052
        829,           0,          99,      -4.545084477,       -2.83168586,      -3.244114169,        1.38714999,      0.9500129655,     -0.4482753427,                 0,                 0,                 0,     -0.2776378168,      0.9500129655,     -0.4482753427,                 0,     -0.4718623419,       9.614347052,   -0.009679024287,     -0.3391747546,     -0.4923312848,    -0.01238540489
        830,           0,          99,      -4.545168264,      -2.831711951,      -3.244108348,        1.38722691,      0.9501367307,     -0.4484589991,                 0,                 0,                 0,     -0.2776448487,      0.9501367307,     -0.4484589991,                 0,     -0.4719941716,       9.599745304,   -0.009688135185,     -0.3390687381,      -0.492846357,    -0.01239740984
        831,           0,          99,      -4.545272149,       -2.83175999,      -3.244126729,       1.387277248,      0.9502696151,     -0.4486345994,                 0,                 0,                 0,     -0.2776540396,      0.9502696151,     -0.4486345994,                 0,     -0.4721129585,       9.599745304,   -0.009697011186,     -0.3390903252,     -0.4937791136,     -0.0124091997
        832,           0,          99,      -4.545395078,      -2.831828516,      -3.244168475,       1.387302148,      0.9504080003,     -0.4488011329,                 0,                 0,                 0,     -0.2776642664,      0.9504080003,     -0.4488011329,                 0,     -0.4722194392,       9.599745304,   -0.009704999194,     -0.3393395703,     -0.4950766052,    -0.01242004006
        833,           0,          99,      -4.545535421,      -2.831915583,      -3.244232085,       1.387303426,      0.9505484174,     -0.4489577363,                 0,                 0,                 0,     -0.2776744918,      0.9505484174,     -0.4489577363,                 0,     -0.4723144325,       9.599745304,   -0.009712734813,     -0.3398101926,     -0.4965453183,    -0.01243061093
